Training for 378151 steps ...
     36/378151: episode: 1, duration: 0.169s, episode steps:  36, steps per second: 213, episode reward:  5.274, mean reward:  0.146 [-0.005,  0.306], mean action: 15.778 [0.000, 30.000],  loss: --, mae: --, mean_q: --
 120351/378151: episode: 535, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 106.985, mean reward:  0.401 [ 0.116,  0.484], mean action: 17.854 [0.000, 31.000],  loss: 78.522461, mae: 172.870605, mean_q: 188.119293
 120618/378151: episode: 536, duration: 3.078s, episode steps: 267, steps per second:  87, episode reward: 118.649, mean reward:  0.444 [ 0.133,  0.646], mean action: 16.221 [0.000, 31.000],  loss: 70.027885, mae: 173.099869, mean_q: 188.359055
 120676/378151: episode: 537, duration: 0.720s, episode steps:  58, steps per second:  81, episode reward: 23.846, mean reward:  0.411 [ 0.137,  0.463], mean action: 16.672 [2.000, 30.000],  loss: 64.959450, mae: 173.059280, mean_q: 187.839294
 120945/378151: episode: 538, duration: 3.072s, episode steps: 269, steps per second:  88, episode reward: 57.891, mean reward:  0.215 [-0.005,  0.301], mean action: 15.260 [0.000, 31.000],  loss: 79.630333, mae: 172.713348, mean_q: 187.917938
 121212/378151: episode: 539, duration: 3.130s, episode steps: 267, steps per second:  85, episode reward: 143.421, mean reward:  0.537 [ 0.087,  0.638], mean action: 14.352 [0.000, 31.000],  loss: 72.977768, mae: 172.743317, mean_q: 187.926849
 121479/378151: episode: 540, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 117.466, mean reward:  0.440 [-0.005,  0.647], mean action: 15.775 [0.000, 31.000],  loss: 74.284149, mae: 172.030304, mean_q: 186.979248
 121746/378151: episode: 541, duration: 3.107s, episode steps: 267, steps per second:  86, episode reward: 102.165, mean reward:  0.383 [-0.005,  0.468], mean action: 11.801 [0.000, 31.000],  loss: 69.448616, mae: 171.564270, mean_q: 186.652679
 121955/378151: episode: 542, duration: 2.401s, episode steps: 209, steps per second:  87, episode reward: 80.952, mean reward:  0.387 [-0.005,  0.482], mean action: 15.263 [0.000, 31.000],  loss: 76.612579, mae: 170.281555, mean_q: 185.319641
 122222/378151: episode: 543, duration: 3.106s, episode steps: 267, steps per second:  86, episode reward: 106.683, mean reward:  0.400 [-0.005,  0.447], mean action: 12.056 [0.000, 30.000],  loss: 58.217171, mae: 170.667755, mean_q: 185.690308
 122317/378151: episode: 544, duration: 1.083s, episode steps:  95, steps per second:  88, episode reward: 21.832, mean reward:  0.230 [-0.005,  0.400], mean action: 15.105 [0.000, 31.000],  loss: 68.013115, mae: 171.146103, mean_q: 186.405899
 122584/378151: episode: 545, duration: 3.098s, episode steps: 267, steps per second:  86, episode reward: 148.197, mean reward:  0.555 [ 0.137,  0.643], mean action: 15.390 [0.000, 31.000],  loss: 80.228394, mae: 170.976608, mean_q: 185.913071
 122851/378151: episode: 546, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 101.212, mean reward:  0.379 [ 0.137,  0.399], mean action: 4.685 [0.000, 31.000],  loss: 59.557034, mae: 170.010651, mean_q: 184.976105
 123118/378151: episode: 547, duration: 3.103s, episode steps: 267, steps per second:  86, episode reward: 96.727, mean reward:  0.362 [-0.005,  0.484], mean action: 12.296 [0.000, 31.000],  loss: 72.808975, mae: 169.769577, mean_q: 184.982758
 123381/378151: episode: 548, duration: 3.084s, episode steps: 263, steps per second:  85, episode reward: 62.304, mean reward:  0.237 [-0.005,  0.333], mean action: 15.536 [0.000, 31.000],  loss: 70.024445, mae: 169.976578, mean_q: 184.828934
 123648/378151: episode: 549, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 161.258, mean reward:  0.604 [ 0.133,  0.637], mean action: 14.202 [0.000, 31.000],  loss: 88.292229, mae: 168.322861, mean_q: 183.483780
 123915/378151: episode: 550, duration: 3.087s, episode steps: 267, steps per second:  86, episode reward: 79.993, mean reward:  0.300 [-0.005,  0.331], mean action: 8.236 [0.000, 31.000],  loss: 63.909233, mae: 168.822403, mean_q: 183.825958
 124185/378151: episode: 551, duration: 3.076s, episode steps: 270, steps per second:  88, episode reward: 125.620, mean reward:  0.465 [-0.005,  0.639], mean action: 14.404 [0.000, 31.000],  loss: 96.091492, mae: 167.476364, mean_q: 182.519958
 124452/378151: episode: 552, duration: 3.105s, episode steps: 267, steps per second:  86, episode reward: 83.317, mean reward:  0.312 [-0.005,  0.402], mean action: 13.472 [0.000, 31.000],  loss: 71.115768, mae: 167.125351, mean_q: 182.255615
 124719/378151: episode: 553, duration: 3.028s, episode steps: 267, steps per second:  88, episode reward: 112.359, mean reward:  0.421 [ 0.137,  0.478], mean action: 15.584 [0.000, 31.000],  loss: 87.194305, mae: 166.011795, mean_q: 180.987015
 124902/378151: episode: 554, duration: 2.110s, episode steps: 183, steps per second:  87, episode reward: 51.831, mean reward:  0.283 [-0.005,  0.437], mean action: 13.721 [0.000, 31.000],  loss: 78.012604, mae: 165.403824, mean_q: 180.409836
 125169/378151: episode: 555, duration: 3.109s, episode steps: 267, steps per second:  86, episode reward: 112.544, mean reward:  0.422 [-0.005,  0.475], mean action: 15.176 [0.000, 31.000],  loss: 65.443420, mae: 165.680832, mean_q: 180.595535
 125436/378151: episode: 556, duration: 3.135s, episode steps: 267, steps per second:  85, episode reward: 69.872, mean reward:  0.262 [-0.005,  0.319], mean action: 11.303 [1.000, 31.000],  loss: 68.652435, mae: 165.464355, mean_q: 180.566238
 125596/378151: episode: 557, duration: 1.845s, episode steps: 160, steps per second:  87, episode reward: 42.776, mean reward:  0.267 [-0.005,  0.480], mean action: 17.062 [0.000, 31.000],  loss: 65.394615, mae: 165.484253, mean_q: 180.482178
 125732/378151: episode: 558, duration: 1.526s, episode steps: 136, steps per second:  89, episode reward: 47.618, mean reward:  0.350 [ 0.133,  0.477], mean action: 15.206 [0.000, 31.000],  loss: 74.425285, mae: 165.929337, mean_q: 180.704681
 125958/378151: episode: 559, duration: 2.627s, episode steps: 226, steps per second:  86, episode reward: 34.015, mean reward:  0.151 [-0.005,  0.313], mean action: 17.403 [0.000, 31.000],  loss: 60.856205, mae: 165.403107, mean_q: 179.986862
 126227/378151: episode: 560, duration: 3.080s, episode steps: 269, steps per second:  87, episode reward: 65.190, mean reward:  0.242 [-0.005,  0.440], mean action: 14.342 [0.000, 31.000],  loss: 64.589027, mae: 165.533737, mean_q: 179.827393
 126494/378151: episode: 561, duration: 3.138s, episode steps: 267, steps per second:  85, episode reward: 111.260, mean reward:  0.417 [ 0.133,  0.478], mean action: 15.824 [0.000, 31.000],  loss: 91.926582, mae: 164.124390, mean_q: 178.676498
 126761/378151: episode: 562, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 118.113, mean reward:  0.442 [ 0.137,  0.484], mean action: 16.723 [0.000, 31.000],  loss: 79.965866, mae: 164.391159, mean_q: 179.299133
 127028/378151: episode: 563, duration: 3.118s, episode steps: 267, steps per second:  86, episode reward: 98.722, mean reward:  0.370 [-0.005,  0.486], mean action: 14.315 [0.000, 31.000],  loss: 58.093761, mae: 163.711136, mean_q: 178.385391
 127295/378151: episode: 564, duration: 3.056s, episode steps: 267, steps per second:  87, episode reward: 67.921, mean reward:  0.254 [-0.005,  0.483], mean action: 16.839 [1.000, 31.000],  loss: 71.231483, mae: 164.602371, mean_q: 179.023788
 127562/378151: episode: 565, duration: 3.118s, episode steps: 267, steps per second:  86, episode reward: 93.718, mean reward:  0.351 [-0.005,  0.425], mean action: 13.828 [0.000, 31.000],  loss: 66.308113, mae: 163.865494, mean_q: 178.624496
 127832/378151: episode: 566, duration: 3.141s, episode steps: 270, steps per second:  86, episode reward: 162.428, mean reward:  0.602 [ 0.133,  0.648], mean action: 18.159 [1.000, 31.000],  loss: 81.308792, mae: 163.380554, mean_q: 178.041916
 128099/378151: episode: 567, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 128.698, mean reward:  0.482 [ 0.116,  0.645], mean action: 15.303 [0.000, 31.000],  loss: 48.726349, mae: 164.235245, mean_q: 178.802383
 128368/378151: episode: 568, duration: 3.155s, episode steps: 269, steps per second:  85, episode reward: 103.432, mean reward:  0.385 [ 0.133,  0.426], mean action: 14.996 [0.000, 31.000],  loss: 63.990322, mae: 164.040558, mean_q: 178.628662
 128635/378151: episode: 569, duration: 3.037s, episode steps: 267, steps per second:  88, episode reward: 78.850, mean reward:  0.295 [-0.005,  0.341], mean action: 14.266 [0.000, 30.000],  loss: 64.495949, mae: 163.950256, mean_q: 178.668137
 128902/378151: episode: 570, duration: 3.103s, episode steps: 267, steps per second:  86, episode reward: 96.537, mean reward:  0.362 [-0.005,  0.450], mean action: 15.659 [0.000, 31.000],  loss: 53.206730, mae: 163.845230, mean_q: 178.141541
 128992/378151: episode: 571, duration: 1.011s, episode steps:  90, steps per second:  89, episode reward: 16.812, mean reward:  0.187 [-0.005,  0.301], mean action: 17.911 [0.000, 31.000],  loss: 73.940048, mae: 163.952362, mean_q: 178.523819
 129261/378151: episode: 572, duration: 3.164s, episode steps: 269, steps per second:  85, episode reward: 115.389, mean reward:  0.429 [ 0.087,  0.475], mean action: 14.818 [0.000, 31.000],  loss: 53.526550, mae: 163.508652, mean_q: 178.006088
 129528/378151: episode: 573, duration: 3.134s, episode steps: 267, steps per second:  85, episode reward: 113.073, mean reward:  0.423 [ 0.087,  0.481], mean action: 15.816 [0.000, 31.000],  loss: 61.546654, mae: 164.259949, mean_q: 179.033203
 129642/378151: episode: 574, duration: 1.288s, episode steps: 114, steps per second:  89, episode reward: 43.400, mean reward:  0.381 [ 0.137,  0.453], mean action: 15.658 [1.000, 31.000],  loss: 73.888191, mae: 162.276077, mean_q: 176.758057
 129909/378151: episode: 575, duration: 3.115s, episode steps: 267, steps per second:  86, episode reward: 98.878, mean reward:  0.370 [-0.005,  0.433], mean action: 17.633 [0.000, 31.000],  loss: 67.852814, mae: 163.249481, mean_q: 177.789185
 130176/378151: episode: 576, duration: 3.035s, episode steps: 267, steps per second:  88, episode reward: 91.954, mean reward:  0.344 [ 0.137,  0.373], mean action: 12.685 [0.000, 29.000],  loss: 56.253803, mae: 163.514008, mean_q: 178.361771
 130445/378151: episode: 577, duration: 3.148s, episode steps: 269, steps per second:  85, episode reward: 104.439, mean reward:  0.388 [ 0.087,  0.466], mean action: 15.428 [0.000, 31.000],  loss: 73.261833, mae: 163.401459, mean_q: 178.163422
 130712/378151: episode: 578, duration: 3.115s, episode steps: 267, steps per second:  86, episode reward: 86.873, mean reward:  0.325 [ 0.017,  0.437], mean action: 17.633 [0.000, 31.000],  loss: 51.236805, mae: 164.176376, mean_q: 178.944199
 130747/378151: episode: 579, duration: 0.398s, episode steps:  35, steps per second:  88, episode reward:  6.201, mean reward:  0.177 [-0.005,  0.313], mean action: 14.943 [1.000, 31.000],  loss: 50.982075, mae: 162.651993, mean_q: 177.066223
 130829/378151: episode: 580, duration: 0.927s, episode steps:  82, steps per second:  88, episode reward: 32.748, mean reward:  0.399 [ 0.087,  0.472], mean action: 20.207 [0.000, 31.000],  loss: 95.830032, mae: 163.688385, mean_q: 178.227783
 131096/378151: episode: 581, duration: 3.100s, episode steps: 267, steps per second:  86, episode reward: 50.246, mean reward:  0.188 [-0.005,  0.297], mean action: 15.390 [0.000, 31.000],  loss: 69.766655, mae: 163.494965, mean_q: 178.127380
 131363/378151: episode: 582, duration: 3.032s, episode steps: 267, steps per second:  88, episode reward: 59.637, mean reward:  0.223 [-0.005,  0.295], mean action: 14.554 [0.000, 31.000],  loss: 77.670166, mae: 163.198502, mean_q: 177.856857
 131630/378151: episode: 583, duration: 3.112s, episode steps: 267, steps per second:  86, episode reward: 110.406, mean reward:  0.414 [ 0.064,  0.472], mean action: 16.090 [0.000, 31.000],  loss: 64.618652, mae: 162.871368, mean_q: 177.484604
 131897/378151: episode: 584, duration: 3.119s, episode steps: 267, steps per second:  86, episode reward: 108.257, mean reward:  0.405 [ 0.056,  0.459], mean action: 15.569 [0.000, 31.000],  loss: 99.623131, mae: 162.396759, mean_q: 177.587219
 132164/378151: episode: 585, duration: 3.059s, episode steps: 267, steps per second:  87, episode reward: 52.123, mean reward:  0.195 [-0.005,  0.295], mean action: 15.831 [0.000, 31.000],  loss: 74.134132, mae: 162.409821, mean_q: 177.065308
 132431/378151: episode: 586, duration: 3.137s, episode steps: 267, steps per second:  85, episode reward: 157.272, mean reward:  0.589 [ 0.133,  0.646], mean action: 13.232 [0.000, 31.000],  loss: 57.733932, mae: 161.867111, mean_q: 176.376938
 132698/378151: episode: 587, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 77.157, mean reward:  0.289 [-0.005,  0.463], mean action: 15.933 [1.000, 31.000],  loss: 63.440559, mae: 161.701172, mean_q: 176.218262
 132848/378151: episode: 588, duration: 1.740s, episode steps: 150, steps per second:  86, episode reward: 44.826, mean reward:  0.299 [ 0.087,  0.380], mean action: 10.767 [0.000, 30.000],  loss: 63.768188, mae: 161.707092, mean_q: 176.288651
 133115/378151: episode: 589, duration: 3.146s, episode steps: 267, steps per second:  85, episode reward: 141.603, mean reward:  0.530 [ 0.087,  0.644], mean action: 14.685 [1.000, 31.000],  loss: 43.158897, mae: 161.827393, mean_q: 176.265976
 133382/378151: episode: 590, duration: 3.054s, episode steps: 267, steps per second:  87, episode reward: 100.118, mean reward:  0.375 [-0.005,  0.487], mean action: 18.303 [0.000, 31.000],  loss: 59.528633, mae: 162.096878, mean_q: 176.556625
 133649/378151: episode: 591, duration: 3.096s, episode steps: 267, steps per second:  86, episode reward: 54.215, mean reward:  0.203 [-0.005,  0.302], mean action: 15.337 [0.000, 31.000],  loss: 78.372986, mae: 161.370193, mean_q: 175.787415
 133916/378151: episode: 592, duration: 3.059s, episode steps: 267, steps per second:  87, episode reward: 53.581, mean reward:  0.201 [-0.005,  0.380], mean action: 15.090 [0.000, 31.000],  loss: 64.877449, mae: 160.989975, mean_q: 175.554886
 134186/378151: episode: 593, duration: 3.148s, episode steps: 270, steps per second:  86, episode reward: 96.316, mean reward:  0.357 [-0.005,  0.459], mean action: 13.819 [0.000, 31.000],  loss: 64.905396, mae: 160.483444, mean_q: 175.018372
 134453/378151: episode: 594, duration: 3.153s, episode steps: 267, steps per second:  85, episode reward: 81.515, mean reward:  0.305 [-0.005,  0.476], mean action: 15.918 [0.000, 31.000],  loss: 74.548386, mae: 159.648163, mean_q: 174.148636
 134720/378151: episode: 595, duration: 3.056s, episode steps: 267, steps per second:  87, episode reward: 162.546, mean reward:  0.609 [ 0.017,  0.646], mean action: 8.704 [0.000, 30.000],  loss: 63.459724, mae: 160.585678, mean_q: 175.239700
 134987/378151: episode: 596, duration: 3.117s, episode steps: 267, steps per second:  86, episode reward: 155.536, mean reward:  0.583 [ 0.087,  0.639], mean action: 16.273 [0.000, 31.000],  loss: 63.589287, mae: 159.658432, mean_q: 174.157852
 135254/378151: episode: 597, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 99.665, mean reward:  0.373 [ 0.116,  0.418], mean action: 19.423 [0.000, 31.000],  loss: 53.271015, mae: 160.604523, mean_q: 175.042679
 135521/378151: episode: 598, duration: 3.108s, episode steps: 267, steps per second:  86, episode reward: 109.496, mean reward:  0.410 [ 0.137,  0.454], mean action: 16.831 [0.000, 31.000],  loss: 60.977676, mae: 160.754654, mean_q: 175.260040
 135788/378151: episode: 599, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 100.678, mean reward:  0.377 [ 0.087,  0.421], mean action: 16.041 [0.000, 31.000],  loss: 68.581329, mae: 160.214493, mean_q: 174.849518
 136055/378151: episode: 600, duration: 3.126s, episode steps: 267, steps per second:  85, episode reward: 110.934, mean reward:  0.415 [ 0.087,  0.471], mean action: 13.783 [0.000, 31.000],  loss: 52.136135, mae: 159.697388, mean_q: 174.273010
 136322/378151: episode: 601, duration: 3.122s, episode steps: 267, steps per second:  86, episode reward: 75.190, mean reward:  0.282 [-0.005,  0.360], mean action: 11.880 [0.000, 31.000],  loss: 80.730232, mae: 159.492584, mean_q: 173.981064
 136589/378151: episode: 602, duration: 3.049s, episode steps: 267, steps per second:  88, episode reward: 89.543, mean reward:  0.335 [-0.005,  0.378], mean action: 18.094 [0.000, 31.000],  loss: 69.833145, mae: 159.416840, mean_q: 173.821350
