Training for 378151 steps ...
     30/378151: episode: 1, duration: 0.135s, episode steps:  30, steps per second: 222, episode reward:  4.710, mean reward:  0.157 [-0.005,  0.330], mean action: 15.600 [1.000, 31.000],  loss: --, mae: --, mean_q: --
 118853/378151: episode: 531, duration: 2.968s, episode steps: 267, steps per second:  90, episode reward: 120.375, mean reward:  0.451 [-0.005,  0.649], mean action: 15.502 [0.000, 31.000],  loss: 59.089867, mae: 148.234314, mean_q: 160.439194
 118953/378151: episode: 532, duration: 1.176s, episode steps: 100, steps per second:  85, episode reward: 17.742, mean reward:  0.177 [-0.005,  0.305], mean action: 16.370 [0.000, 31.000],  loss: 34.665054, mae: 147.254028, mean_q: 159.238220
 119220/378151: episode: 533, duration: 2.986s, episode steps: 267, steps per second:  89, episode reward: 102.403, mean reward:  0.384 [-0.005,  0.638], mean action: 14.037 [0.000, 31.000],  loss: 59.933022, mae: 147.568130, mean_q: 159.615952
 119487/378151: episode: 534, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 106.929, mean reward:  0.400 [ 0.087,  0.485], mean action: 15.948 [0.000, 31.000],  loss: 43.372059, mae: 147.677826, mean_q: 159.811218
 119754/378151: episode: 535, duration: 2.973s, episode steps: 267, steps per second:  90, episode reward: 53.443, mean reward:  0.200 [-0.005,  0.301], mean action: 14.494 [0.000, 31.000],  loss: 59.130421, mae: 147.666519, mean_q: 159.840561
 120021/378151: episode: 536, duration: 3.064s, episode steps: 267, steps per second:  87, episode reward: 63.678, mean reward:  0.238 [-0.005,  0.326], mean action: 13.232 [0.000, 31.000],  loss: 51.269547, mae: 147.232910, mean_q: 159.284760
 120067/378151: episode: 537, duration: 0.506s, episode steps:  46, steps per second:  91, episode reward:  9.138, mean reward:  0.199 [-0.005,  0.303], mean action: 18.826 [2.000, 31.000],  loss: 41.474091, mae: 147.699448, mean_q: 160.005920
 120334/378151: episode: 538, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 116.524, mean reward:  0.436 [-0.005,  0.485], mean action: 15.715 [0.000, 30.000],  loss: 54.398788, mae: 147.532532, mean_q: 159.634094
 120601/378151: episode: 539, duration: 2.978s, episode steps: 267, steps per second:  90, episode reward: 100.357, mean reward:  0.376 [ 0.116,  0.470], mean action: 14.045 [0.000, 31.000],  loss: 55.933575, mae: 146.299698, mean_q: 158.295731
 120868/378151: episode: 540, duration: 3.093s, episode steps: 267, steps per second:  86, episode reward: 101.689, mean reward:  0.381 [ 0.087,  0.483], mean action: 16.120 [0.000, 31.000],  loss: 53.679111, mae: 146.796844, mean_q: 158.747498
 120925/378151: episode: 541, duration: 0.624s, episode steps:  57, steps per second:  91, episode reward: 19.519, mean reward:  0.342 [ 0.087,  0.457], mean action: 16.211 [0.000, 30.000],  loss: 42.781620, mae: 146.579437, mean_q: 158.573303
 121192/378151: episode: 542, duration: 3.077s, episode steps: 267, steps per second:  87, episode reward: 114.237, mean reward:  0.428 [ 0.087,  0.477], mean action: 15.933 [0.000, 31.000],  loss: 61.625923, mae: 146.375488, mean_q: 158.308655
 121436/378151: episode: 543, duration: 2.721s, episode steps: 244, steps per second:  90, episode reward: 123.469, mean reward:  0.506 [ 0.087,  0.645], mean action: 16.209 [0.000, 31.000],  loss: 59.698792, mae: 145.866196, mean_q: 157.805527
 121705/378151: episode: 544, duration: 3.101s, episode steps: 269, steps per second:  87, episode reward: 102.770, mean reward:  0.382 [ 0.133,  0.400], mean action: 9.807 [1.000, 31.000],  loss: 47.647343, mae: 146.417755, mean_q: 158.382050
 121972/378151: episode: 545, duration: 2.981s, episode steps: 267, steps per second:  90, episode reward: 107.603, mean reward:  0.403 [-0.005,  0.470], mean action: 15.734 [0.000, 31.000],  loss: 40.323643, mae: 146.474213, mean_q: 158.506699
 122239/378151: episode: 546, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 90.845, mean reward:  0.340 [-0.005,  0.395], mean action: 15.772 [0.000, 29.000],  loss: 55.298782, mae: 146.482712, mean_q: 158.441269
 122498/378151: episode: 547, duration: 2.984s, episode steps: 259, steps per second:  87, episode reward: 109.450, mean reward:  0.423 [ 0.087,  0.470], mean action: 15.637 [0.000, 31.000],  loss: 58.254841, mae: 145.860733, mean_q: 157.867371
 122765/378151: episode: 548, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 154.300, mean reward:  0.578 [-0.005,  0.641], mean action: 15.082 [0.000, 31.000],  loss: 55.722256, mae: 146.328873, mean_q: 158.563416
 123032/378151: episode: 549, duration: 3.054s, episode steps: 267, steps per second:  87, episode reward: 55.100, mean reward:  0.206 [-0.005,  0.298], mean action: 16.678 [0.000, 31.000],  loss: 61.800716, mae: 145.625885, mean_q: 157.713104
 123299/378151: episode: 550, duration: 2.973s, episode steps: 267, steps per second:  90, episode reward: 114.711, mean reward:  0.430 [ 0.087,  0.476], mean action: 14.674 [0.000, 31.000],  loss: 59.546787, mae: 145.713333, mean_q: 157.809662
 123568/378151: episode: 551, duration: 3.076s, episode steps: 269, steps per second:  87, episode reward: 102.196, mean reward:  0.380 [ 0.137,  0.462], mean action: 15.565 [0.000, 31.000],  loss: 47.772770, mae: 145.834885, mean_q: 157.811478
 123651/378151: episode: 552, duration: 0.904s, episode steps:  83, steps per second:  92, episode reward: 18.451, mean reward:  0.222 [ 0.087,  0.307], mean action: 15.843 [0.000, 31.000],  loss: 44.442284, mae: 146.450333, mean_q: 158.265640
 123724/378151: episode: 553, duration: 0.882s, episode steps:  73, steps per second:  83, episode reward: 28.612, mean reward:  0.392 [ 0.116,  0.471], mean action: 15.781 [0.000, 31.000],  loss: 48.601543, mae: 146.371475, mean_q: 158.698624
 123839/378151: episode: 554, duration: 1.272s, episode steps: 115, steps per second:  90, episode reward: 45.204, mean reward:  0.393 [-0.005,  0.454], mean action: 15.052 [0.000, 31.000],  loss: 46.477097, mae: 146.259415, mean_q: 158.151291
 124106/378151: episode: 555, duration: 3.027s, episode steps: 267, steps per second:  88, episode reward: 105.259, mean reward:  0.394 [ 0.087,  0.454], mean action: 18.034 [0.000, 31.000],  loss: 52.375038, mae: 145.127670, mean_q: 157.054367
 124373/378151: episode: 556, duration: 3.082s, episode steps: 267, steps per second:  87, episode reward: 110.534, mean reward:  0.414 [ 0.087,  0.477], mean action: 15.730 [0.000, 31.000],  loss: 64.977669, mae: 145.163651, mean_q: 157.170761
 124623/378151: episode: 557, duration: 2.773s, episode steps: 250, steps per second:  90, episode reward: 122.100, mean reward:  0.488 [-0.005,  0.641], mean action: 16.520 [0.000, 31.000],  loss: 62.071888, mae: 144.705536, mean_q: 156.801025
 124890/378151: episode: 558, duration: 3.061s, episode steps: 267, steps per second:  87, episode reward: 108.859, mean reward:  0.408 [ 0.087,  0.476], mean action: 13.169 [0.000, 31.000],  loss: 65.621788, mae: 144.309082, mean_q: 156.465332
 125157/378151: episode: 559, duration: 2.959s, episode steps: 267, steps per second:  90, episode reward: 61.905, mean reward:  0.232 [-0.005,  0.299], mean action: 15.689 [0.000, 31.000],  loss: 51.113163, mae: 144.379425, mean_q: 156.357803
 125424/378151: episode: 560, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 98.149, mean reward:  0.368 [-0.005,  0.465], mean action: 15.303 [0.000, 31.000],  loss: 50.985348, mae: 144.379593, mean_q: 156.332520
 125691/378151: episode: 561, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 106.480, mean reward:  0.399 [-0.005,  0.479], mean action: 13.135 [0.000, 31.000],  loss: 47.202854, mae: 144.470901, mean_q: 156.329086
 125958/378151: episode: 562, duration: 3.038s, episode steps: 267, steps per second:  88, episode reward: 65.100, mean reward:  0.244 [-0.005,  0.307], mean action: 13.903 [0.000, 31.000],  loss: 50.430565, mae: 143.999298, mean_q: 155.980453
 126227/378151: episode: 563, duration: 3.017s, episode steps: 269, steps per second:  89, episode reward: 158.372, mean reward:  0.589 [ 0.137,  0.646], mean action: 15.892 [0.000, 29.000],  loss: 39.885651, mae: 144.774857, mean_q: 156.696365
 126494/378151: episode: 564, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 78.575, mean reward:  0.294 [ 0.116,  0.319], mean action: 12.112 [0.000, 30.000],  loss: 56.506012, mae: 144.351151, mean_q: 156.367371
 126763/378151: episode: 565, duration: 3.074s, episode steps: 269, steps per second:  88, episode reward: 149.724, mean reward:  0.557 [-0.005,  0.637], mean action: 16.520 [0.000, 31.000],  loss: 46.015961, mae: 143.485336, mean_q: 155.521912
 127030/378151: episode: 566, duration: 2.991s, episode steps: 267, steps per second:  89, episode reward: 107.695, mean reward:  0.403 [ 0.087,  0.460], mean action: 14.801 [0.000, 31.000],  loss: 36.199703, mae: 143.871368, mean_q: 155.672592
 127297/378151: episode: 567, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 130.291, mean reward:  0.488 [-0.005,  0.648], mean action: 14.423 [0.000, 31.000],  loss: 45.776432, mae: 144.013779, mean_q: 155.918625
 127341/378151: episode: 568, duration: 0.501s, episode steps:  44, steps per second:  88, episode reward: 13.822, mean reward:  0.314 [-0.005,  0.471], mean action: 16.432 [0.000, 31.000],  loss: 56.743984, mae: 143.265121, mean_q: 155.028763
 127421/378151: episode: 569, duration: 0.890s, episode steps:  80, steps per second:  90, episode reward: 33.277, mean reward:  0.416 [ 0.137,  0.472], mean action: 15.300 [1.000, 29.000],  loss: 74.011093, mae: 142.649002, mean_q: 154.755905
 127688/378151: episode: 570, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 74.243, mean reward:  0.278 [-0.005,  0.478], mean action: 15.172 [0.000, 31.000],  loss: 40.717484, mae: 143.715759, mean_q: 155.574036
 127783/378151: episode: 571, duration: 1.115s, episode steps:  95, steps per second:  85, episode reward: 23.078, mean reward:  0.243 [-0.005,  0.306], mean action: 16.147 [0.000, 31.000],  loss: 41.146927, mae: 144.206635, mean_q: 156.139465
 128050/378151: episode: 572, duration: 2.974s, episode steps: 267, steps per second:  90, episode reward: 110.190, mean reward:  0.413 [ 0.101,  0.481], mean action: 16.228 [0.000, 31.000],  loss: 52.712173, mae: 142.840118, mean_q: 154.656479
 128317/378151: episode: 573, duration: 3.079s, episode steps: 267, steps per second:  87, episode reward: 113.389, mean reward:  0.425 [-0.005,  0.647], mean action: 14.910 [0.000, 31.000],  loss: 48.653778, mae: 143.700989, mean_q: 155.660522
 128586/378151: episode: 574, duration: 3.008s, episode steps: 269, steps per second:  89, episode reward: 136.662, mean reward:  0.508 [ 0.137,  0.638], mean action: 15.554 [0.000, 31.000],  loss: 44.175934, mae: 143.502502, mean_q: 155.436539
 128853/378151: episode: 575, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 78.178, mean reward:  0.293 [ 0.087,  0.377], mean action: 15.423 [0.000, 31.000],  loss: 46.485035, mae: 143.586121, mean_q: 155.623749
 129120/378151: episode: 576, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 101.609, mean reward:  0.381 [-0.005,  0.636], mean action: 14.873 [0.000, 31.000],  loss: 46.552689, mae: 143.541016, mean_q: 155.550751
 129387/378151: episode: 577, duration: 3.019s, episode steps: 267, steps per second:  88, episode reward: 147.684, mean reward:  0.553 [-0.005,  0.647], mean action: 14.708 [0.000, 31.000],  loss: 47.932396, mae: 144.226624, mean_q: 156.251312
 129654/378151: episode: 578, duration: 3.075s, episode steps: 267, steps per second:  87, episode reward: 139.132, mean reward:  0.521 [ 0.100,  0.646], mean action: 15.094 [0.000, 31.000],  loss: 40.812191, mae: 144.106766, mean_q: 156.206726
 129921/378151: episode: 579, duration: 2.964s, episode steps: 267, steps per second:  90, episode reward: 100.100, mean reward:  0.375 [-0.005,  0.434], mean action: 17.966 [0.000, 31.000],  loss: 41.433212, mae: 144.059113, mean_q: 155.961670
 130188/378151: episode: 580, duration: 3.080s, episode steps: 267, steps per second:  87, episode reward: 41.403, mean reward:  0.155 [-0.005,  0.292], mean action: 15.734 [0.000, 31.000],  loss: 45.084217, mae: 143.685654, mean_q: 155.530182
 130455/378151: episode: 581, duration: 2.992s, episode steps: 267, steps per second:  89, episode reward: 111.043, mean reward:  0.416 [ 0.116,  0.596], mean action: 13.348 [0.000, 31.000],  loss: 54.228767, mae: 143.124588, mean_q: 155.109146
 130722/378151: episode: 582, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 83.558, mean reward:  0.313 [ 0.137,  0.405], mean action: 13.929 [0.000, 31.000],  loss: 48.188885, mae: 142.851334, mean_q: 154.872055
 130989/378151: episode: 583, duration: 2.990s, episode steps: 267, steps per second:  89, episode reward: 68.195, mean reward:  0.255 [-0.005,  0.361], mean action: 15.285 [0.000, 31.000],  loss: 64.486786, mae: 142.819778, mean_q: 155.020477
 131256/378151: episode: 584, duration: 3.077s, episode steps: 267, steps per second:  87, episode reward: 111.512, mean reward:  0.418 [ 0.137,  0.549], mean action: 14.801 [0.000, 31.000],  loss: 60.021259, mae: 142.698792, mean_q: 154.687180
 131523/378151: episode: 585, duration: 3.055s, episode steps: 267, steps per second:  87, episode reward: 111.213, mean reward:  0.417 [ 0.133,  0.453], mean action: 14.423 [0.000, 31.000],  loss: 69.643578, mae: 142.019760, mean_q: 154.088196
 131790/378151: episode: 586, duration: 3.005s, episode steps: 267, steps per second:  89, episode reward: 67.526, mean reward:  0.253 [-0.005,  0.478], mean action: 14.805 [0.000, 31.000],  loss: 44.311497, mae: 142.596573, mean_q: 154.482941
 131798/378151: episode: 587, duration: 0.097s, episode steps:   8, steps per second:  83, episode reward:  1.755, mean reward:  0.219 [ 0.116,  0.314], mean action: 17.125 [6.000, 26.000],  loss: 3.857415, mae: 142.905243, mean_q: 153.863251
 132065/378151: episode: 588, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 48.548, mean reward:  0.182 [-0.005,  0.295], mean action: 13.757 [0.000, 31.000],  loss: 53.703342, mae: 142.581467, mean_q: 154.650696
 132332/378151: episode: 589, duration: 3.001s, episode steps: 267, steps per second:  89, episode reward: 97.788, mean reward:  0.366 [ 0.137,  0.480], mean action: 14.041 [0.000, 31.000],  loss: 53.700504, mae: 142.770889, mean_q: 154.935852
 132599/378151: episode: 590, duration: 3.040s, episode steps: 267, steps per second:  88, episode reward: 115.737, mean reward:  0.433 [ 0.116,  0.474], mean action: 14.745 [0.000, 31.000],  loss: 41.201756, mae: 143.498291, mean_q: 155.487579
 132866/378151: episode: 591, duration: 3.049s, episode steps: 267, steps per second:  88, episode reward: 66.357, mean reward:  0.249 [-0.005,  0.306], mean action: 15.206 [0.000, 31.000],  loss: 53.493351, mae: 143.242050, mean_q: 155.269714
 133133/378151: episode: 592, duration: 3.020s, episode steps: 267, steps per second:  88, episode reward: 72.647, mean reward:  0.272 [-0.005,  0.467], mean action: 14.449 [0.000, 31.000],  loss: 59.753754, mae: 142.529999, mean_q: 154.656677
 133400/378151: episode: 593, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 35.050, mean reward:  0.131 [-0.005,  0.297], mean action: 14.225 [0.000, 30.000],  loss: 42.973621, mae: 143.153931, mean_q: 155.189240
 133667/378151: episode: 594, duration: 3.011s, episode steps: 267, steps per second:  89, episode reward: 72.155, mean reward:  0.270 [-0.005,  0.391], mean action: 15.011 [1.000, 31.000],  loss: 54.940544, mae: 143.024170, mean_q: 155.265869
 133934/378151: episode: 595, duration: 3.039s, episode steps: 267, steps per second:  88, episode reward: 73.164, mean reward:  0.274 [-0.005,  0.520], mean action: 14.434 [0.000, 31.000],  loss: 55.192665, mae: 142.352173, mean_q: 154.430481
 134155/378151: episode: 596, duration: 2.482s, episode steps: 221, steps per second:  89, episode reward: 115.384, mean reward:  0.522 [-0.005,  0.645], mean action: 13.955 [0.000, 31.000],  loss: 71.733765, mae: 142.458496, mean_q: 154.454483
 134184/378151: episode: 597, duration: 0.330s, episode steps:  29, steps per second:  88, episode reward:  7.312, mean reward:  0.252 [ 0.017,  0.374], mean action: 16.000 [0.000, 31.000],  loss: 29.697475, mae: 142.370972, mean_q: 154.363266
 134451/378151: episode: 598, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 87.364, mean reward:  0.327 [ 0.087,  0.369], mean action: 6.315 [0.000, 31.000],  loss: 41.140545, mae: 142.728470, mean_q: 154.722229
